"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","자본금","거래처"
"3190000","2007319009901500001","20070322","","03","폐업","03","폐지","20101217","","","","02  821 3657","","","서울특별시 동작구 상도1동 546 ","서울특별시 동작구 강남초등길 12 (상도1동)","","케미코트랜스(주)","2012-05-23 20:38:56","I","2018-08-31 23:59:59.0","용제판매소","195681.593864913    ","444896.424238702    ","",""
"3190000","2008319009901500001","20080507","","03","폐업","03","폐지","20150304","","","","02  598 7883","","","서울특별시 동작구 사당동 1051-25 옥암B/D 5층 T호 ","서울특별시 동작구 남부순환로 2011, 옥암B/D동 5층 T호 (사당동)","","동양피앤씨","2015-03-04 11:39:22","I","2018-08-31 23:59:59.0","용제판매소","197477.315759087    ","441543.537610587    ","",""
"3190000","1976319007201500004","19760502","","03","폐업","03","폐지","","","","","02 8141919","","","서울특별시 동작구 대방동 341-3 ","서울특별시 동작구 노량진로 2  (대방동)","","서울석유(주) 팔각정주유소","2004-05-17 00:00:00","I","2018-08-31 23:59:59.0","주유소","193369.116473006    ","445563.76978392     ","",""
"3210000","1996321007601500077","19960130","","03","폐업","03","폐지","20100930","","","","02 5735189","817","","서울특별시 서초구 우면동 564-4 ","","","SK네트웍스(주)기름나라주유소","2010-10-15 13:40:54","I","2018-08-31 23:59:59.0","주유소","","","",""
"3190000","1976319007201500005","19760526","","03","폐업","03","폐지","","","","","02 8229010","","","서울특별시 동작구 상도동 353-2 ","서울특별시 동작구 상도로 120 (상도동)","","화신주유소","2016-06-17 09:52:17","I","2018-08-31 23:59:59.0","주유소","194052.281602581    ","444337.583039184    ","",""
"3180000","2004318011701200009","20040802","","01","영업/정상","01","신규등록","","","","","0226763773","","","서울특별시 영등포구 당산동3가 142","서울특별시 영등포구 국회대로 574-2 (당산동3가)","","유성석유","2022-06-16 16:55:20","U","2021-12-05 23:08:00.0","일반판매소","190896.440776379","447235.144577236","",""
"3190000","1985319007201500001","19850530","","01","영업/정상","07","영업개시","","","","","","","","서울특별시 동작구 노량진동 302-259 ","서울특별시 동작구 장승배기로19길 34 (노량진동)","","유니언마켓팅","2016-01-04 15:51:18","I","2018-08-31 23:59:59.0","용제판매소","194451.124696387    ","445120.376288573    ","",""
"3150000","2005315010001200001","19981230","","01","영업/정상","01","신규등록","","","","","02  36654666","","","서울특별시 강서구 염창동 20-37","서울특별시 강서구 양천로63길 68 (염창동)","","현대석유","2022-06-16 11:37:41","U","2021-12-05 23:08:00.0","일반판매소","188062.23356994","450712.281360367","",""
"3200000","1976320008001501802","19760513","","03","폐업","03","폐지","20151113","","","","02 8562213","873","","서울특별시 관악구 신림동 1569-8 ","서울특별시 관악구 남부순환로 1478 (신림동)","","관악주유소","2015-11-13 16:07:11","I","2018-08-31 23:59:59.0","주유소","192409.54979588     ","442151.467323935    ","",""
"3200000","1993320008001501826","19931223","","03","폐업","03","폐지","20130328","","","","02 8885140","898.8","","서울특별시 관악구 봉천동 883-12 ","서울특별시 관악구 남부순환로 1780 (봉천동)","","서울대역주유소","2015-09-18 11:19:48","I","2018-08-31 23:59:59.0","주유소","195312.343913507    ","442143.590204078    ","",""
"3200000","1994320008001501835","19940105","","03","폐업","03","폐지","20190410","","","","02 8885189","1043.58","","서울특별시 관악구 신림동 406-6 ","서울특별시 관악구 신림로 183 (신림동)","","SK네트웍스(주) 서울셀프주유소","2020-12-14 10:16:53","U","2020-12-16 02:40:00.0","주유소","194212.553662487    ","441403.229683312    ","",""
"3200000","1994320008001501836","19940224","","03","폐업","03","폐지","20120302","","","","02 8888123","662.8","","서울특별시 관악구 봉천동 947-12 ","서울특별시 관악구 남부순환로 1696 (봉천동)","","삼진주유소","2013-05-21 13:56:16","I","2018-08-31 23:59:59.0","주유소","194489.93479974     ","442359.723872792    ","",""
"3200000","1998320008001209601","20040924","","03","폐업","03","폐지","20140728","","","","02  874 5181","","","서울특별시 관악구 봉천동 872-37 ","서울특별시 관악구 봉천로45길 12 (봉천동)","","엔케이에너지","2014-07-30 17:46:51","I","2018-08-31 23:59:59.0","일반판매소","195463.738249912    ","442335.900488069    ","",""
"3200000","1976320008001501803","19760521","","03","폐업","03","폐지","20130816","","","","02 8870001","828","","서울특별시 관악구 신림동 1428-1 ","서울특별시 관악구 신림로 386 (신림동)","","신림주유소","2013-08-16 16:35:32","I","2018-08-31 23:59:59.0","주유소","193607.335635555    ","442956.177570046    ","",""
"3200000","1980320008001296005","19800312","","03","폐업","03","폐지","","","","","02871 9191","","","서울특별시 관악구 신림동 362-57 ","서울특별시 관악구 양지6길 53  (신림동)","","대성사","2006-03-17 00:00:00","I","2018-08-31 23:59:59.0","일반판매소","193779.496237747    ","440806.056681293    ","",""
"3200000","1980320008001501805","19800823","","03","폐업","03","폐지","20220317","","","","02 8820328","1401","","서울특별시 관악구 봉천동 948-17 ","서울특별시 관악구 남부순환로 1691 (봉천동)","","한규상사 유정주유소","2022-03-18 09:06:51","U","2022-03-20 02:40:00.0","주유소","194498.929705926    ","442426.954862371    ","",""
"3200000","1988320008001501807","19880309","","03","폐업","03","폐지","20071113","","","","02 8886161","496","","서울특별시 관악구 신림동 1514-1 ","서울특별시 관악구 신림로 135  (신림동)","","육일주유소","2007-11-13 13:13:55","I","2018-08-31 23:59:59.0","주유소","194120.792650529    ","440993.064165952    ","",""
"3200000","1989320008001218123","19890110","","03","폐업","03","폐지","20101008","","","","02  873 7080","","","서울특별시 관악구 봉천동 196-37 ","서울특별시 관악구 낙성대역길 103  (봉천동)","","수민석유","2010-10-08 13:28:29","I","2018-08-31 23:59:59.0","일반판매소","196782.099271352    ","441342.013448955    ","",""
"3200000","1989320008001501808","19890502","","03","폐업","03","폐지","20110615","","","","02 8594921","704","","서울특별시 관악구 신림동 497-5 ","서울특별시 관악구 신사로 134  (신림동)","","(주)중앙에너비스보라매지점","2011-06-15 13:32:37","I","2018-08-31 23:59:59.0","주유소","192564.197026173    ","442956.391012451    ","",""
"3200000","1989320008001501809","19890901","","03","폐업","03","폐지","20210630","","","","02 5214300","627","","서울특별시 관악구 남현동 1054-6 ","서울특별시 관악구 남부순환로 2014 (남현동)","","남현주유소","2021-06-30 14:47:27","U","2021-07-02 02:40:00.0","주유소","197497.341047583    ","441485.100557987    ","",""
"3200000","1992320008001501817","19920214","","03","폐업","03","폐지","20120328","","","","02 8748006","343","","서울특별시 관악구 신림동 1445-16 ","서울특별시 관악구 봉천로 194 (신림동)","","신오주유소","2012-03-28 09:16:33","I","2018-08-31 23:59:59.0","주유소","193119.85547202     ","443052.21195603     ","",""
"3200000","1993320008001501824","19931215","","03","폐업","03","폐지","20110620","","","","02 8764037","328","","서울특별시 관악구 봉천동 1595-9 ","서울특별시 관악구 관악로 106  (봉천동)","","서울대주유소","2011-08-03 11:19:50","I","2018-08-31 23:59:59.0","주유소","195790.605270198    ","441386.649314702    ","",""
"3220000","1992322008301200003","19920130","","03","폐업","03","폐지","","","","","02  575 7640","","","서울특별시 강남구 포이동 163-2 ","","","대한정유상사","2012-02-17 11:25:24","I","2018-08-31 23:59:59.0","일반판매소","","","",""
"3200000","1993320008001501820","1993-05-15","","01","영업/정상","01","신규등록","","","","","02 8885133","242","","서울특별시 관악구 봉천동 726-10","서울특별시 관악구 보라매로 41 (봉천동)","","(주)엠오티이엔지 직영 삼화주유소","2023-11-10 10:26:58","U","2022-10-31 23:02:00.0","주유소","193451.25948275","443447.01386002","",""
"3200000","2000320008001215002","20000814","","03","폐업","03","폐지","","","","","02853 0394","","","서울특별시 관악구 신림동 633-45 ","서울특별시 관악구 난곡로30가길 17  (신림동)","","대림석유","2008-04-22 09:47:24","I","2018-08-31 23:59:59.0","일반판매소","192917.680338547    ","440948.095295742    ","",""
"3200000","2000320008001218173","20000807","","03","폐업","03","폐지","20110314","","","","02855 4700","","","서울특별시 관악구 신림동 514-4 ","서울특별시 관악구 조원로 115-1  (신림동)","","신림석유","2011-03-14 10:14:44","I","2018-08-31 23:59:59.0","일반판매소","192429.922331494    ","442558.786426792    ","",""
"3200000","2001320008001215112","20010404","","03","폐업","03","폐지","20170612","","","","02877 0853","","","서울특별시 관악구 봉천동 466-87 ","서울특별시 관악구 중앙길 117 (봉천동)","","관악에너지","2017-06-23 15:48:29","I","2018-08-31 23:59:59.0","일반판매소","195406.046672782    ","442662.345822162    ","",""
"3200000","2001320008001215182","19800428","","03","폐업","03","폐지","20160909","","","","02889 9999","","","서울특별시 관악구 신림동 1422-15 ","서울특별시 관악구 신림로64길 32 (신림동)","","서울상사","2016-09-09 09:31:41","I","2018-08-31 23:59:59.0","일반판매소","193873.670325643    ","442534.235251211    ","",""
"3200000","2003320008001295082","20030521","","03","폐업","03","폐지","20150402","","","","02877 6113","","","서울특별시 관악구 봉천동 1626-52 ","서울특별시 관악구 관악로12길 97 (봉천동)","","한미석유","2015-04-02 13:46:52","I","2018-08-31 23:59:59.0","일반판매소","196193.679596818    ","441671.428485627    ","",""
"3200000","2003320008001296007","20030402","","03","폐업","03","폐지","20220105","","","","02887 7744","","","서울특별시 관악구 신림동 302-19 ","서울특별시 관악구 광신길 236 (신림동)","","대성&서원에너지","2022-01-05 14:17:52","U","2022-01-07 02:40:00.0","일반판매소","193773.800220135    ","440506.494597176    ","",""
"3200000","2003320008001500001","20031117","","03","폐업","03","폐지","20130827","","","","02 8823200","","","서울특별시 관악구 봉천동 706-9 ","서울특별시 관악구 당곡길 37 (봉천동)","","동양기공사","2013-08-27 16:39:30","I","2018-08-31 23:59:59.0","용제판매소","193620.559212642    ","443182.028378531    ","",""
"3200000","2004320008001200001","20040323","","03","폐업","03","폐지","20110817","","","","02867 6115","","","서울특별시 관악구 신림동 1665 ","서울특별시 관악구 조원로2길 67  (신림동)","","원익석유","2011-08-17 11:15:23","I","2018-08-31 23:59:59.0","일반판매소","191174.158356584    ","442073.863142555    ","",""
"3200000","2004320008001200002","20050805","","03","폐업","03","폐지","","","","","02  853 7196","","","서울특별시 관악구 신림동 511-28 ","서울특별시 관악구 남부순환로151길 52  (신림동)","","엘지석유","2006-04-26 00:00:00","I","2018-08-31 23:59:59.0","일반판매소","192465.939862973    ","442429.226124279    ","",""
"3200000","2004320008001520041","20040809","","03","폐업","03","폐지","","","","","","","","서울특별시 관악구 봉천동 1-894 ","서울특별시 관악구 청림5길 64-3  (봉천동)","","대호상사","2006-06-19 00:00:00","I","2018-08-31 23:59:59.0","용제판매소","196397.136248469    ","443186.209300369    ","",""
"3200000","1992320008001501818","19920721","","03","폐업","03","폐지","20190304","","","","02 8833131","509","","서울특별시 관악구 봉천동 37-82 ","서울특별시 관악구 관악로 260 (봉천동)","","SK네트웍스(주) 관악로주유소","2019-03-04 17:58:35","U","2019-03-06 02:40:00.0","주유소","196214.85780253     ","442780.470789265    ","",""
"3210000","2010321012201500001","20100514","","04","취소/말소/만료/정지/중지","02","등록취소","","","","","","1436","","서울특별시 서초구 방배동 563-6 ~7호 ","","","순환로주유소","2014-03-14 13:17:21","I","2018-08-31 23:59:59.0","주유소","199126.972446321    ","441332.716277569    ","",""
"3210000","2010321012201500002","20100514","","04","취소/말소/만료/정지/중지","02","등록취소","","","","","","","","서울특별시 서초구 방배동 623-4 ","서울특별시 서초구 남부순환로300길 8 (방배동)","","남부로주유소","2014-03-14 13:01:32","I","2018-08-31 23:59:59.0","주유소","199588.293204999    ","441210.409560341    ","",""
"3210000","2014321012201500001","20140106","20150114","04","취소/말소/만료/정지/중지","02","등록취소","","","","","","1941","","서울특별시 서초구 방배동 623-4 ","서울특별시 서초구 남부순환로 2230 (방배동)","","남부로주유소","2015-01-22 14:21:22","I","2018-08-31 23:59:59.0","주유소","199588.293204999    ","441210.409560341    ","",""
